"11",0.2,0.1,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.1,0.2,0.3,0.3,0.2,0.3,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.3,0.2,0.3,0.2,0.3,0.1,0.1,0.2,0.1,0.3,0.1,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.2,0.2,0.1,0.2,0.2,0.2,1,"h","-6ym-26h"
"12",0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.3,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.1,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.3,0.2,0.1,0.1,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0,"l","-8p9"
"13",0.3,0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.1,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.1,0.1,0.1,0.3,0.2,0.3,0.1,0.1,0.1,0.3,0.1,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.3,0.1,0.2,0.3,0.1,0.1,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.1,0.3,0,"d","fglxzr"
"14",0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.2,0.3,0.1,0.3,0.3,0.1,0.1,0.1,0.3,0.2,0.1,0.2,0.2,0.1,0.2,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.2,1,"q","-8"
"15",0.3,0.2,0.3,0.3,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.1,0.1,0.3,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.3,0.3,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0,"c","4i"
"16",0.1,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.1,0.3,0.1,0.1,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.1,0.1,0.3,0.2,0.3,0.2,0.3,0.1,0.3,0.3,0.1,0.1,0.1,0.3,0.3,0.2,0.3,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.3,0.1,0.3,0.1,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.3,0.2,0.2,-1,"n","l"
"17",0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.1,0.1,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.1,0.1,0.3,0.2,0.1,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.3,0,"w","ci3u-7-9"
"18",0.1,0.3,0.3,0.2,0.3,0.2,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.3,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.3,0.3,0.1,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.3,0.1,0.3,0.3,0.1,0.3,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.3,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.1,-1,"t","s-3-8rtwv"
"19",0.1,0.3,0.2,0.1,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.1,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.2,0.1,0.3,0.3,0.1,0.3,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.1,0.3,0.2,0.1,1,"p","kx16y"
"20",0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.3,0.3,0.3,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.3,0.1,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.3,0.2,0.3,0.1,0.2,0.3,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.1,0.3,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.3,0.1,0.3,0.1,0.2,0.3,0.3,0.1,0.3,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.2,0.3,0.2,-1,"d","rejhpbs"
"21",0.1,0.2,0.3,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.3,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.3,0.3,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0,"j","l-9bh03g"
"22",0.2,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.1,0.1,0.3,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.1,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.3,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0,"e","d-7agz4"
"23",0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.3,0.3,0.1,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.1,0.3,0.3,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.3,0.2,0.1,0.1,0.1,0.3,0.2,0.3,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.1,0.1,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.1,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.1,1,"u","-2h9-4k"
"24",0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.3,0.2,0.3,0.2,0.3,0.1,0.3,0.1,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.3,0.2,0.3,0.1,0.3,0.1,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.2,0.3,0.1,0.1,0.2,0.1,0.2,1,"b","8tvnu4"
"25",0.3,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.3,0.1,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.3,0.2,0.3,0.1,0.3,0.1,0.3,0.3,0.2,0.3,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.3,0.1,0.3,0.1,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.3,0.1,0.1,0.1,-1,"x","do"
"26",0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.2,0.3,0.3,0.1,0.3,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.2,0.3,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0.3,0.1,0.2,0.3,0.2,0.3,0.2,0.1,0.1,0.1,0.3,0.1,0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.3,1,"k","40j"
"27",0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.3,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.3,0.3,0.1,0.3,0.2,0.1,0.3,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.1,0.3,0.1,0.1,0.2,0.3,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.3,0.1,0.2,0.3,0.3,-1,"b","-9o-6"
"28",0.2,0.1,0.1,0.3,0.2,0.3,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.2,0.3,0.2,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.3,0.1,0.3,0.2,0.3,0.1,0.3,0.1,0.1,0.3,0.2,0.3,0.3,0.1,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,-1,"t","ot-3zx-50"
"29",0.3,0.1,0.3,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.2,0.3,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.1,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.3,0.3,0.1,0,"t","-5-2ravplh"
"30",0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.1,0.2,0.3,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.2,0.3,0.1,0.3,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.1,0.3,0.3,0.2,0.1,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.1,0.3,1,"a","o5tjy0s1"
"31",0.3,0.1,0.3,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.2,0.2,0.3,0.3,0.1,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.1,0.1,0.3,0.1,0.1,0.3,0.3,0.3,0.2,0.1,0.3,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.1,0.3,0.1,0.3,0.2,0.2,0.1,0.3,0.3,0.2,0.1,0.1,0.3,0.1,0.1,-1,"t","7x"
"32",0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.1,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0.2,0.3,-1,"f","c"
"33",0.3,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.3,0.2,0.3,0.2,0.3,0.1,0.3,0.3,0.1,0.3,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.1,-1,"p","tz2"
"34",0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.3,0.2,0.1,1,"j","cg-9"
