"21",0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.2,0.1,0.3,0.1,0.3,0.1,0.2,0.3,0.1,0.3,0.2,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0.1,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.3,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.2,0,"x","2z"
"22",0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.1,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.1,0.3,0.2,0.3,0.2,0.3,0.1,0.3,0.1,0.3,0.1,0.2,0.3,0.2,0.3,0.1,0.3,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.1,1,"o","x"
"23",0.3,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.3,0.1,0.3,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.1,0.3,-1,"z","y6"
"24",0.3,0.1,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.3,0.1,0.3,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.1,0.2,0.3,0.3,0.3,0.1,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.1,0.1,0.2,0.1,0.1,0.2,0.3,0.1,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.3,0.1,0.2,0.2,0.3,0.2,0.1,0.1,0.3,0.1,0.1,0,"w","-2"
"25",0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.1,0.3,0.3,0.3,0.1,0.1,0.3,0.2,0.1,0.1,0.2,0.1,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.2,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.3,0.1,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.1,0.3,0.2,0.2,0.2,0.1,0.3,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.3,0,"i","9utlqd"
"26",0.2,0.2,0.2,0.3,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.3,0.1,0.2,0.1,0.2,0.2,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.3,0.3,0.2,0.3,0.2,0.1,0.3,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.1,0.1,0.3,0.3,0.3,0.1,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.3,0.3,0.1,0.1,0.2,0.3,0.3,0.2,0.1,0,"z","dc05a"
"27",0.1,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.1,0.2,0.1,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.3,0.2,0.3,0.1,0.2,0.1,0.3,0.2,0.2,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.1,0.2,0.1,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0,"q","8-8d5w"
"28",0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.3,0.1,0.3,0.3,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.2,0.3,0.1,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.3,0.1,0.1,0.3,0.3,0.2,0.3,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.1,1,"z","kzm-1c-74d"
"29",0.1,0.1,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.3,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.3,-1,"t","ldbt2"
"30",0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.3,0.3,0.1,0.1,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.1,0.2,0.1,0.3,0.3,0.1,0.3,0.1,0.3,0.2,0.1,0.1,0.3,0.3,0.3,0.2,0.1,0.3,0.1,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.3,0.2,0.3,0.3,0.3,0.3,0.1,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.1,0.3,0.1,0.3,0.1,0.3,0.1,0.1,0.2,0.3,-1,"h","t"
"31",0.1,0.3,0.1,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.3,0.1,0.2,0.2,0.3,0.1,0.1,0.3,0.1,0.2,0.3,0.2,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.2,0.3,0.2,-1,"h","nj-9"
"32",0.1,0.3,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0.3,0.2,0.1,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.2,0.1,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.1,0.3,-1,"a","x"
"33",0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.1,0.3,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.3,0.1,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.3,0.3,0.1,0.3,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.1,1,"c","d"
"34",0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.3,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.2,0.3,0.3,-1,"u","-6b5-8p"
